Example3 : Channel 9 (AUX5) Switching      |
										   v
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1761, 1811]
[992, 997, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1745, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1761, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1073, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1779, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1779, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1779, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1779, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1779, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1779, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1779, 1811]
[992, 997, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1779, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1161, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 992, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 864, 991, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 864, 992, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 864, 991, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 864, 991, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 991, 191, 997, 1792, 191, 1237, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 864, 992, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1795, 1811]
[992, 999, 863, 992, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1795, 1811]
[992, 997, 863, 992, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1795, 1811]
[992, 997, 863, 991, 191, 997, 1792, 191, 997, 997, 997, 997, 0, 0, 1795, 1811]
